 plane_tail_number | year |      daily_avg      
 N702BR            | 2019 |  5.7333333333333333
 N702PS            | 2018 |  5.2758620689655172
 N702PS            | 2019 |  5.0645161290322581
 N702SK            | 2018 |  5.4000000000000000
 N703PS            | 2018 |  5.5483870967741935
 N703PS            | 2019 |  6.5000000000000000
 N703SK            | 2017 |  5.4516129032258065
 N703SK            | 2018 |  5.1612903225806452
 N703SK            | 2019 |  5.5161290322580645
 N703SW            | 2017 |  5.5483870967741935
 N703SW            | 2018 |  5.1333333333333333
 N703SW            | 2019 |  5.1034482758620690
 N704SW            | 2016 |  5.5263157894736842
 N704SW            | 2017 |  5.4838709677419355
 N704SW            | 2018 |  5.7741935483870968
 N704SW            | 2019 |  5.6333333333333333
 N705PS            | 2018 |  5.9230769230769231
 N705PS            | 2019 |  5.6451612903225806
 N705SK            | 2017 |  5.6666666666666667
 N705SK            | 2018 |  5.4516129032258065
 N705SW            | 2016 |  5.5333333333333333
 N705SW            | 2017 |  5.1379310344827586
 N705SW            | 2018 |  5.6774193548387097
 N705SW            | 2019 |  5.0357142857142857
 N706PS            | 2018 |  5.2500000000000000
 N706PS            | 2019 |  5.5217391304347826
 N706SK            | 2017 |  5.1333333333333333
 N706SK            | 2019 |  5.5000000000000000
 N706SW            | 2017 |  5.3333333333333333
 N706SW            | 2018 |  5.3103448275862069
 N706SW            | 2019 |  5.2857142857142857
 N707SA            | 2016 |  5.1428571428571429
 N707SA            | 2019 |  5.0322580645161290
 N707SK            | 2018 |  5.5161290322580645
 N708PS            | 2018 |  5.4000000000000000
 N708PS            | 2019 |  5.6333333333333333
 N708SK            | 2018 |  7.0000000000000000
 N708SW            | 2017 |  5.1724137931034483
 N708SW            | 2018 |  5.1612903225806452
 N708SW            | 2019 |  5.0322580645161290
 N709BR            | 2017 |  6.2000000000000000
 N709BR            | 2018 |  5.4736842105263158
 N709BR            | 2019 |  5.7419354838709677
 N709PS            | 2018 |  5.6129032258064516
 N709PS            | 2019 |  6.1290322580645161
 N709SK            | 2017 |  5.0967741935483871
 N709SK            | 2018 |  5.8387096774193548
 N709SK            | 2019 |  5.5000000000000000
 N709SW            | 2017 |  5.4193548387096774
 N709SW            | 2018 |  5.4193548387096774
 N709SW            | 2019 |  5.4516129032258065
 N710PS            | 2018 |  5.7333333333333333
 N710PS            | 2019 |  6.1290322580645161
 N710SK            | 2017 |  5.9354838709677419
 N710SK            | 2019 |  5.6774193548387097
 N710SW            | 2016 |  5.2500000000000000
 N710SW            | 2017 |  5.2413793103448276
 N710SW            | 2018 |  6.4545454545454545
 N710SW            | 2019 |  5.4666666666666667
 N711HK            | 2016 |  5.3870967741935484
 N711HK            | 2017 |  5.6129032258064516
 N711HK            | 2018 |  5.5000000000000000
 N711HK            | 2019 |  5.5714285714285714
 N712PS            | 2018 |  5.3928571428571429
 N712PS            | 2019 |  5.9354838709677419
 N712SK            | 2017 |  5.2692307692307692
 N712SK            | 2018 |  6.0967741935483871
 N712SK            | 2019 |  5.9000000000000000
 N712SW            | 2016 |  5.2500000000000000
 N712SW            | 2017 |  5.4333333333333333
 N712SW            | 2018 |  7.0000000000000000
 N712SW            | 2019 |  5.3793103448275862
 N713SK            | 2017 |  5.5806451612903226
 N713SK            | 2019 |  5.2903225806451613
 N713SW            | 2017 |  5.2222222222222222
 N713SW            | 2018 |  5.9677419354838710
 N713SW            | 2019 |  5.2903225806451613
 N714CB            | 2016 |  5.1724137931034483
 N714CB            | 2017 |  5.2222222222222222
 N714CB            | 2018 |  5.9354838709677419
 N715SK            | 2017 |  5.1875000000000000
 N715SK            | 2018 |  5.3548387096774194
 N715SK            | 2019 |  6.0000000000000000
 N715SW            | 2016 |  5.1290322580645161
 N715SW            | 2018 |  6.2413793103448276
 N715SW            | 2019 |  5.0666666666666667
 N716PS            | 2018 |  5.6666666666666667
 N716PS            | 2019 |  5.5806451612903226
 N716SK            | 2018 |  5.5806451612903226
 N716SW            | 2016 |  5.1290322580645161
 N716SW            | 2017 |  5.0689655172413793
 N716SW            | 2018 |  5.6774193548387097
 N716SW            | 2019 |  5.2903225806451613
 N717JL            | 2018 |  5.1724137931034483
 N717SA            | 2016 |  5.1935483870967742
 N717SA            | 2017 |  5.7333333333333333
 N717SA            | 2018 |  6.0344827586206897
 N717SA            | 2019 |  5.3103448275862069
 N718PS            | 2018 |  5.0689655172413793
 N718PS            | 2019 |  5.6153846153846154
 N718SK            | 2017 |  5.1666666666666667
 N718SK            | 2018 |  5.7000000000000000
 N718SW            | 2017 |  5.2758620689655172
 N718SW            | 2019 |  5.3548387096774194
 N719PS            | 2018 |  6.2580645161290323
 N719PS            | 2019 |  5.3448275862068966
 N719SK            | 2018 |  5.1333333333333333
 N719SW            | 2016 |  5.6000000000000000
 N719SW            | 2017 |  5.1034482758620690
 N719SW            | 2018 |  5.3870967741935484
 N719SW            | 2019 |  5.4193548387096774
 N720PS            | 2018 |  5.5000000000000000
 N720PS            | 2019 |  5.4000000000000000
 N720WN            | 2017 |  5.2903225806451613
 N720WN            | 2018 |  5.5789473684210526
 N720WN            | 2019 |  5.3333333333333333
 N723PS            | 2018 |  5.8750000000000000
 N723PS            | 2019 |  6.1379310344827586
 N723SW            | 2016 |  5.6666666666666667
 N723SW            | 2017 |  5.0967741935483871
 N723SW            | 2018 |  5.6000000000000000
 N723SW            | 2019 |  5.0645161290322581
 N724SK            | 2017 |  5.6129032258064516
 N724SK            | 2018 |  5.8387096774193548
 N724SK            | 2019 |  5.5000000000000000
 N724SW            | 2016 |  5.1379310344827586
 N724SW            | 2018 |  5.4444444444444444
 N724SW            | 2019 |  5.3000000000000000
 N725PS            | 2018 |  5.8709677419354839
 N725PS            | 2019 |  5.5333333333333333
 N725SW            | 2017 |  5.0645161290322581
 N725SW            | 2018 |  5.5185185185185185
 N725SW            | 2019 |  5.8095238095238095
 N726SK            | 2018 |  5.8750000000000000
 N726SW            | 2017 |  5.1290322580645161
 N726SW            | 2018 |  5.8387096774193548
 N726SW            | 2019 |  5.1379310344827586
 N727SK            | 2017 |  5.6785714285714286
 N727SK            | 2019 |  5.3333333333333333
 N727SW            | 2016 |  5.4333333333333333
 N727SW            | 2017 |  5.1666666666666667
 N727SW            | 2018 |  5.3548387096774194
 N728SK            | 2018 |  6.2333333333333333
 N728SK            | 2019 |  5.2916666666666667
 N728SW            | 2017 |  5.4642857142857143
 N728SW            | 2018 |  5.5666666666666667
 N728SW            | 2019 |  5.1935483870967742
 N729SW            | 2019 |  5.6190476190476190
 N730SK            | 2018 |  6.0689655172413793
 N730SK            | 2019 |  6.1666666666666667
 N730SW            | 2016 |  5.1363636363636364
 N730SW            | 2017 |  6.0666666666666667
 N730SW            | 2018 |  5.5416666666666667
 N731SA            | 2016 |  5.0666666666666667
 N731SA            | 2017 |  5.3103448275862069
 N731SA            | 2018 |  5.8709677419354839
 N731SA            | 2019 |  5.2903225806451613
 N732SK            | 2018 |  5.0645161290322581
 N732SK            | 2019 |  6.0322580645161290
 N732SW            | 2016 |  5.2903225806451613
 N732SW            | 2018 |  5.7096774193548387
 N732SW            | 2019 |  5.4000000000000000
 N733SA            | 2016 |  5.5000000000000000
 N733SA            | 2018 |  5.3870967741935484
 N733SA            | 2019 |  6.0000000000000000
 N734SA            | 2017 |  5.2258064516129032
 N734SA            | 2018 |  5.3225806451612903
 N734SA            | 2019 |  5.1290322580645161
 N735SA            | 2016 |  5.3793103448275862
 N735SA            | 2018 |  5.6774193548387097
 N736SA            | 2016 |  5.1935483870967742
 N736SA            | 2017 |  5.3870967741935484
 N736SA            | 2018 |  5.7000000000000000
 N736SA            | 2019 |  5.6896551724137931
 N737JW            | 2016 |  5.3333333333333333
 N737JW            | 2017 |  5.3333333333333333
 N737JW            | 2018 |  6.1612903225806452
 N737JW            | 2019 |  5.4827586206896552
 N738CB            | 2016 |  5.0714285714285714
 N738CB            | 2018 |  5.4666666666666667
 N738CB            | 2019 |  5.5862068965517241
 N738SK            | 2018 |  5.2258064516129032
 N738SK            | 2019 |  5.3103448275862069
 N739GB            | 2016 |  5.3548387096774194
 N739GB            | 2017 |  5.2580645161290323
 N739GB            | 2018 |  5.4516129032258065
 N739GB            | 2019 |  5.5483870967741935
 N740EV            | 2019 |  5.1290322580645161
 N740SK            | 2018 |  5.7096774193548387
 N740SK            | 2019 |  6.0000000000000000
 N740SW            | 2017 |  5.6774193548387097
 N740SW            | 2018 |  6.2413793103448276
 N740SW            | 2019 |  5.4333333333333333
 N741SA            | 2016 |  5.2857142857142857
 N741SA            | 2017 |  5.5357142857142857
 N741SA            | 2018 |  5.9333333333333333
 N741SA            | 2019 |  5.7000000000000000
 N742SW            | 2016 |  5.6818181818181818
 N742SW            | 2017 |  5.3225806451612903
 N742SW            | 2018 |  5.5483870967741935
 N743SW            | 2016 |  5.2352941176470588
 N743SW            | 2017 |  5.4137931034482759
 N744EV            | 2019 |  5.3333333333333333
 N744SK            | 2018 |  5.4193548387096774
 N744SK            | 2019 |  5.7000000000000000
 N744SW            | 2016 |  5.3448275862068966
 N744SW            | 2017 |  5.2758620689655172
 N744SW            | 2018 |  5.7333333333333333
 N745SK            | 2018 |  5.4838709677419355
 N745SK            | 2019 |  6.0000000000000000
 N745SW            | 2016 |  5.1666666666666667
 N745SW            | 2017 |  5.7741935483870968
 N745SW            | 2018 |  5.4137931034482759
 N745SW            | 2019 |  5.2142857142857143
 N746SK            | 2019 |  6.6428571428571429
 N746SW            | 2016 |  5.4516129032258065
 N746SW            | 2017 |  5.4838709677419355
 N746SW            | 2018 |  5.5666666666666667
 N746SW            | 2019 |  5.2413793103448276
 N747SA            | 2016 |  5.2142857142857143
 N747SA            | 2017 |  5.1935483870967742
 N747SA            | 2018 |  5.8064516129032258
 N747SA            | 2019 |  5.4193548387096774
 N748EV            | 2019 |  5.4516129032258065
 N748SK            | 2018 |  5.2000000000000000
 N748SK            | 2019 |  5.5000000000000000
 N748SW            | 2017 |  5.3793103448275862
 N748SW            | 2018 |  5.9354838709677419
 N749SW            | 2016 |  6.0333333333333333
 N749SW            | 2018 |  5.5483870967741935
 N749SW            | 2019 |  5.1379310344827586
 N750SA            | 2016 |  5.5161290322580645
 N750SA            | 2017 |  5.7096774193548387
 N750SA            | 2018 |  6.3103448275862069
 N750SK            | 2018 |  5.9354838709677419
 N750SK            | 2019 |  5.1071428571428571
 N751EV            | 2019 |  5.7666666666666667
 N751SK            | 2019 |  6.3666666666666667
 N751SW            | 2016 |  5.1818181818181818
 N751SW            | 2018 |  5.7096774193548387
 N751SW            | 2019 |  5.1379310344827586
 N752EV            | 2019 |  5.2068965517241379
 N752SK            | 2019 |  5.6000000000000000
 N752SW            | 2016 |  5.2857142857142857
 N752SW            | 2017 |  5.4516129032258065
 N752SW            | 2018 |  5.6129032258064516
 N753EV            | 2019 |  5.5483870967741935
 N753SK            | 2017 |  5.6666666666666667
 N753SK            | 2018 |  5.0322580645161290
 N754SW            | 2016 |  5.6774193548387097
 N754SW            | 2017 |  5.1935483870967742
 N754SW            | 2018 |  5.7666666666666667
 N755EV            | 2019 |  5.5483870967741935
 N755SA            | 2016 |  5.5161290322580645
 N755SA            | 2017 |  5.0344827586206897
 N755SA            | 2018 |  5.8000000000000000
 N755SA            | 2019 |  5.2333333333333333
 N755SK            | 2018 |  5.6451612903225806
 N755SK            | 2019 |  5.7931034482758621
 N756SA            | 2016 |  5.1000000000000000
 N756SA            | 2017 |  5.1666666666666667
 N756SA            | 2018 |  5.8000000000000000
 N756SA            | 2019 |  5.8064516129032258
 N756SK            | 2018 |  5.0967741935483871
 N756SK            | 2019 |  5.7666666666666667
 N757LV            | 2016 |  5.0967741935483871
 N757LV            | 2017 |  5.3571428571428571
 N757LV            | 2018 |  5.6000000000000000
 N757LV            | 2019 |  5.2380952380952381
 N758EV            | 2019 |  5.4193548387096774
 N758SK            | 2017 |  6.1071428571428571
 N758SK            | 2018 |  5.3333333333333333
 N758SK            | 2019 |  5.2413793103448276
 N758SW            | 2016 |  5.4000000000000000
 N758SW            | 2017 |  5.0333333333333333
 N758SW            | 2018 |  5.6451612903225806
 N759EV            | 2019 |  5.7096774193548387
 N759GS            | 2016 |  5.5769230769230769
 N759GS            | 2017 |  5.3225806451612903
 N759GS            | 2018 |  5.6333333333333333
 N759GS            | 2019 |  5.7096774193548387
 N760EV            | 2019 |  5.0322580645161290
 N760SK            | 2017 |  5.5806451612903226
 N760SK            | 2018 |  6.5161290322580645
 N760SK            | 2019 |  5.0322580645161290
 N760SW            | 2016 |  5.5714285714285714
 N760SW            | 2017 |  5.0322580645161290
 N760SW            | 2018 |  5.8387096774193548
 N761ND            | 2019 |  5.4516129032258065
 N761RR            | 2016 |  5.1000000000000000
 N761RR            | 2017 |  5.7000000000000000
 N761RR            | 2018 |  5.7741935483870968
 N761RR            | 2019 |  5.2333333333333333
 N762AS            | 2016 |  6.3846153846153846
 N762AS            | 2017 |  6.5185185185185185
 N762SK            | 2017 |  5.5806451612903226
 N762SK            | 2018 |  5.5666666666666667
 N762SW            | 2017 |  5.2000000000000000
 N762SW            | 2018 |  5.2000000000000000
 N762SW            | 2019 |  5.4193548387096774
 N763AA            | 2017 |  5.0344827586206897
 N763AS            | 2016 |  6.1481481481481481
 N763AS            | 2017 |  5.8571428571428571
 N763SK            | 2019 |  5.1000000000000000
 N763SW            | 2016 |  5.0645161290322581
 N763SW            | 2017 |  5.2580645161290323
 N763SW            | 2018 |  5.8928571428571429
 N763SW            | 2019 |  5.5806451612903226
 N764AS            | 2016 |  5.8888888888888889
 N764AS            | 2017 |  6.5000000000000000
 N764SK            | 2017 |  5.4193548387096774
 N764SK            | 2019 |  5.4814814814814815
 N764SW            | 2016 |  5.2857142857142857
 N764SW            | 2018 |  5.7333333333333333
 N764SW            | 2019 |  5.4838709677419355
 N765AS            | 2016 |  6.0689655172413793
 N765AS            | 2017 |  6.0000000000000000
 N765SK            | 2019 |  5.5666666666666667
 N765SW            | 2016 |  5.5600000000000000
 N765SW            | 2018 |  5.7741935483870968
 N765SW            | 2019 |  5.9333333333333333
 N766SK            | 2019 |  5.4545454545454545
 N766SW            | 2016 |  5.0645161290322581
 N766SW            | 2017 |  5.3666666666666667
 N766SW            | 2018 |  5.6785714285714286
 N766SW            | 2019 |  5.4444444444444444
 N767SW            | 2016 |  5.3870967741935484
 N767SW            | 2017 |  5.7096774193548387
 N767SW            | 2018 |  5.2500000000000000
 N767SW            | 2019 |  6.0344827586206897
 N768AS            | 2016 |  6.6551724137931034
 N768AS            | 2017 |  7.0357142857142857
 N768SK            | 2017 |  5.0333333333333333
 N768SK            | 2018 |  5.0344827586206897
 N768SW            | 2016 |  5.3333333333333333
 N768SW            | 2017 |  5.5161290322580645
 N768SW            | 2018 |  5.8333333333333333
 N769AS            | 2017 |  5.1600000000000000
 N769SW            | 2016 |  5.5217391304347826
 N769SW            | 2017 |  5.2580645161290323
 N769SW            | 2018 |  5.5000000000000000
 N7702A            | 2016 |  5.0322580645161290
 N7702A            | 2017 |  5.2258064516129032
 N7702A            | 2018 |  5.8333333333333333
 N7702A            | 2019 |  5.5483870967741935
 N7704B            | 2016 |  5.4193548387096774
 N7704B            | 2017 |  5.5000000000000000
 N7704B            | 2018 |  5.8387096774193548
 N7705A            | 2018 |  5.3448275862068966
 N7706A            | 2016 |  5.2413793103448276
 N7706A            | 2018 |  5.0322580645161290
 N7706A            | 2019 |  5.3548387096774194
 N7708E            | 2016 |  5.0967741935483871
 N7708E            | 2017 |  5.3548387096774194
 N7708E            | 2019 |  5.1935483870967742
 N7709A            | 2016 |  5.0357142857142857
 N7709A            | 2019 |  5.2580645161290323
 N770SA            | 2016 |  5.2903225806451613
 N770SA            | 2017 |  5.0689655172413793
 N770SA            | 2018 |  5.6333333333333333
 N770SA            | 2019 |  5.6129032258064516
 N770SK            | 2017 |  5.5161290322580645
 N770SK            | 2019 |  5.4838709677419355
 N7711N            | 2018 |  5.0967741935483871
 N7711N            | 2019 |  5.1428571428571429
 N7713A            | 2018 |  5.3333333333333333
 N7714B            | 2016 |  5.4666666666666667
 N7714B            | 2017 |  5.6129032258064516
 N7714B            | 2018 |  5.9333333333333333
 N7714B            | 2019 |  5.1612903225806452
 N7715E            | 2016 |  5.6129032258064516
 N7715E            | 2017 |  5.3000000000000000
 N7715E            | 2018 |  6.5806451612903226
 N7717D            | 2018 |  5.8666666666666667
 N7717D            | 2019 |  5.4000000000000000
 N7718B            | 2016 |  5.1428571428571429
 N7718B            | 2019 |  5.6451612903225806
 N7719A            | 2016 |  5.3103448275862069
 N771SA            | 2016 |  5.1333333333333333
 N771SA            | 2017 |  5.7000000000000000
 N771SA            | 2018 |  5.5517241379310345
 N771SA            | 2019 |  5.4000000000000000
 N771SK            | 2018 |  5.5483870967741935
 N771SK            | 2019 |  5.2580645161290323
 N7720F            | 2016 |  5.1666666666666667
 N7720F            | 2017 |  5.2068965517241379
 N7720F            | 2018 |  5.6000000000000000
 N7720F            | 2019 |  5.4516129032258065
 N7721E            | 2016 |  5.2777777777777778
 N7721E            | 2017 |  5.2000000000000000
 N7721E            | 2018 |  5.7000000000000000
 N7721E            | 2019 |  5.3333333333333333
 N7723E            | 2018 |  5.7096774193548387
 N7723E            | 2019 |  5.0714285714285714
 N7725A            | 2016 |  5.4074074074074074
 N7725A            | 2018 |  6.8333333333333333
 N7726A            | 2016 |  5.2413793103448276
 N7726A            | 2018 |  5.2857142857142857
 N7726A            | 2019 |  5.2258064516129032
 N7727A            | 2018 |  5.1785714285714286
 N7728D            | 2018 |  5.1000000000000000
 N7729A            | 2016 |  5.3548387096774194
 N772SK            | 2018 |  5.1666666666666667
 N772SK            | 2019 |  5.3225806451612903
 N772SW            | 2017 |  5.2903225806451613
 N772SW            | 2018 |  5.4000000000000000
 N7730A            | 2016 |  5.2258064516129032
 N7730A            | 2017 |  5.1612903225806452
 N7730A            | 2019 |  5.1034482758620690
 N7731A            | 2018 |  5.6206896551724138
 N7732A            | 2017 |  5.1290322580645161
 N7732A            | 2018 |  6.3225806451612903
 N7732A            | 2019 |  5.1935483870967742
 N7733B            | 2018 |  5.0714285714285714
 N7734H            | 2017 |  5.4838709677419355
 N7734H            | 2018 |  5.5384615384615385
 N7734H            | 2019 |  5.3225806451612903
 N7735A            | 2016 |  5.7333333333333333
 N7735A            | 2017 |  5.4666666666666667
 N7735A            | 2018 |  5.3548387096774194
 N7735A            | 2019 |  5.4000000000000000
 N7736A            | 2017 |  5.0333333333333333
 N7736A            | 2018 |  5.1333333333333333
 N7736A            | 2019 |  5.2258064516129032
 N7737E            | 2017 |  5.3870967741935484
 N7737E            | 2018 |  5.0645161290322581
 N7738A            | 2017 |  5.8333333333333333
 N7738A            | 2018 |  5.8333333333333333
 N7738A            | 2019 |  5.6129032258064516
 N7739A            | 2016 |  5.8064516129032258
 N7739A            | 2017 |  5.2000000000000000
 N7739A            | 2018 |  5.5806451612903226
 N773SA            | 2016 |  5.0333333333333333
 N773SA            | 2017 |  5.4516129032258065
 N773SA            | 2018 |  5.6896551724137931
 N773SA            | 2019 |  5.5483870967741935
 N7740A            | 2016 |  5.4838709677419355
 N7740A            | 2017 |  5.0645161290322581
 N7740A            | 2018 |  5.8666666666666667
 N7740A            | 2019 |  5.7419354838709677
 N7741C            | 2019 |  5.2222222222222222
 N7742B            | 2016 |  5.3548387096774194
 N7742B            | 2018 |  6.0967741935483871
 N7742B            | 2019 |  5.5000000000000000
 N7743B            | 2017 |  5.2258064516129032
 N7744A            | 2017 |  6.1333333333333333
 N7744A            | 2018 |  5.3666666666666667
 N7745A            | 2016 |  5.1612903225806452
 N7745A            | 2018 |  5.2500000000000000
 N7745A            | 2019 |  5.3333333333333333
 N7746C            | 2018 |  5.3333333333333333
 N7746C            | 2019 |  5.3793103448275862
 N7747C            | 2016 |  5.5666666666666667
 N7747C            | 2019 |  5.1935483870967742
 N7749B            | 2018 |  5.2903225806451613
 N774DE            | 2018 |  5.6666666666666667
 N774SK            | 2019 |  5.4000000000000000
 N774SW            | 2016 |  5.4516129032258065
 N774SW            | 2017 |  5.4000000000000000
 N774SW            | 2018 |  5.8387096774193548
 N774SW            | 2019 |  5.2580645161290323
 N775DE            | 2018 |  5.3000000000000000
 N775SW            | 2017 |  5.4516129032258065
 N775SW            | 2018 |  5.6071428571428571
 N775SW            | 2019 |  5.5483870967741935
 N776DE            | 2018 |  5.5483870967741935
 N776SK            | 2018 |  5.8666666666666667
 N776SK            | 2019 |  5.1935483870967742
 N776WN            | 2017 |  5.6451612903225806
 N776WN            | 2018 |  5.1666666666666667
 N776WN            | 2019 |  5.1290322580645161
 N777QC            | 2016 |  5.2666666666666667
 N777QC            | 2017 |  5.1428571428571429
 N777QC            | 2018 |  5.2580645161290323
 N777QC            | 2019 |  5.1052631578947368
 N778SK            | 2017 |  5.3333333333333333
 N778SK            | 2018 |  6.2903225806451613
 N778SK            | 2019 |  6.1333333333333333
 N778SW            | 2016 |  5.4137931034482759
 N778SW            | 2017 |  5.2413793103448276
 N778SW            | 2018 |  5.1666666666666667
 N779CA            | 2016 |  5.6428571428571429
 N779CA            | 2017 |  5.8000000000000000
 N779CA            | 2018 |  5.6800000000000000
 N779CA            | 2019 |  5.6551724137931034
 N779SW            | 2016 |  5.6129032258064516
 N779SW            | 2017 |  5.1379310344827586
 N779SW            | 2018 |  5.4838709677419355
 N779SW            | 2019 |  5.7741935483870968
 N780SW            | 2016 |  5.0666666666666667
 N780SW            | 2018 |  5.8709677419354839
 N780SW            | 2019 |  5.4516129032258065
 N7811F            | 2018 |  5.3448275862068966
 N7811F            | 2019 |  5.5806451612903226
 N7813P            | 2016 |  5.2000000000000000
 N7813P            | 2018 |  5.6000000000000000
 N7813P            | 2019 |  5.2000000000000000
 N7814B            | 2018 |  5.3548387096774194
 N7814B            | 2019 |  5.2142857142857143
 N7815L            | 2017 |  5.0333333333333333
 N7815L            | 2018 |  5.0344827586206897
 N7816B            | 2016 |  5.3548387096774194
 N7816B            | 2017 |  5.2580645161290323
 N7816B            | 2018 |  5.4642857142857143
 N7816B            | 2019 |  5.5000000000000000
 N7817J            | 2016 |  5.2758620689655172
 N7817J            | 2017 |  5.4761904761904762
 N7817J            | 2018 |  5.3666666666666667
 N7817J            | 2019 |  6.0322580645161290
 N7818L            | 2016 |  5.1935483870967742
 N7818L            | 2017 |  5.3870967741935484
 N7818L            | 2018 |  5.5925925925925926
 N7818L            | 2019 |  5.4516129032258065
 N7819A            | 2017 |  5.2068965517241379
 N7819A            | 2018 |  6.0666666666666667
 N7819A            | 2019 |  5.1785714285714286
 N781CA            | 2016 |  5.3225806451612903
 N781CA            | 2017 |  6.1428571428571429
 N781CA            | 2018 |  6.1290322580645161
 N781WN            | 2016 |  5.1290322580645161
 N781WN            | 2017 |  5.3870967741935484
 N781WN            | 2018 |  5.7000000000000000
 N781WN            | 2019 |  5.6071428571428571
 N7820L            | 2017 |  5.6129032258064516
 N7820L            | 2018 |  6.0333333333333333
 N7820L            | 2019 |  5.1785714285714286
 N7821L            | 2016 |  5.0333333333333333
 N7821L            | 2017 |  5.4516129032258065
 N7821L            | 2018 |  5.8888888888888889
 N7821L            | 2019 |  5.1290322580645161
 N7822A            | 2016 |  5.6206896551724138
 N7822A            | 2017 |  5.1666666666666667
 N7822A            | 2018 |  5.3870967741935484
 N7822A            | 2019 |  5.2580645161290323
 N7823A            | 2016 |  5.1666666666666667
 N7823A            | 2017 |  5.4666666666666667
 N7823A            | 2018 |  5.5172413793103448
 N7823A            | 2019 |  5.6774193548387097
 N7824A            | 2017 |  5.6451612903225806
 N7824A            | 2018 |  5.3666666666666667
 N7824A            | 2019 |  5.0666666666666667
 N7825A            | 2016 |  5.2142857142857143
 N7825A            | 2017 |  5.0967741935483871
 N7825A            | 2018 |  5.7741935483870968
 N7825A            | 2019 |  5.6129032258064516
 N7826B            | 2016 |  5.0645161290322581
 N7826B            | 2017 |  5.0689655172413793
 N7826B            | 2018 |  5.7741935483870968
 N7826B            | 2019 |  5.2258064516129032
 N7827A            | 2016 |  5.4838709677419355
 N7827A            | 2017 |  5.0967741935483871
 N7827A            | 2018 |  5.6206896551724138
 N7828A            | 2017 |  5.4000000000000000
 N7828A            | 2018 |  5.8064516129032258
 N7828A            | 2019 |  5.7741935483870968
 N7829B            | 2016 |  5.5172413793103448
 N7829B            | 2017 |  5.4838709677419355
 N7829B            | 2018 |  5.2666666666666667
 N7829B            | 2019 |  5.6451612903225806
 N782SA            | 2016 |  5.1724137931034483
 N782SA            | 2017 |  5.4137931034482759
 N782SA            | 2018 |  5.8571428571428571
 N782SA            | 2019 |  5.7419354838709677
 N782SK            | 2017 |  5.0645161290322581
 N7830A            | 2017 |  5.5517241379310345
 N7830A            | 2018 |  6.2580645161290323
 N7830A            | 2019 |  5.1111111111111111
 N7831B            | 2016 |  5.5161290322580645
 N7831B            | 2017 |  5.6774193548387097
 N7831B            | 2018 |  6.2903225806451613
 N7832A            | 2016 |  5.0322580645161290
 N7833A            | 2016 |  5.1290322580645161
 N7833A            | 2017 |  6.0645161290322581
 N7833A            | 2018 |  5.2666666666666667
 N7834A            | 2016 |  5.3448275862068966
 N7834A            | 2017 |  5.4838709677419355
 N7834A            | 2018 |  5.9333333333333333
 N7834A            | 2019 |  5.3225806451612903
 N7835A            | 2017 |  5.3103448275862069
 N7835A            | 2018 |  5.8965517241379310
 N7835A            | 2019 |  5.7586206896551724
 N7836A            | 2017 |  5.6451612903225806
 N7836A            | 2018 |  5.1904761904761905
 N7837A            | 2017 |  5.3225806451612903
 N7837A            | 2018 |  5.5000000000000000
 N7837A            | 2019 |  5.6129032258064516
 N7838A            | 2017 |  5.1034482758620690
 N7838A            | 2018 |  6.1612903225806452
 N7838A            | 2019 |  5.5333333333333333
 N7839A            | 2018 |  5.5172413793103448
 N7839A            | 2019 |  5.3000000000000000
 N783CA            | 2016 |  5.0833333333333333
 N783CA            | 2017 |  6.1200000000000000
 N783CA            | 2018 |  5.7241379310344828
 N783SK            | 2018 |  5.2258064516129032
 N783SW            | 2017 |  5.5483870967741935
 N783SW            | 2018 |  6.0645161290322581
 N7840A            | 2017 |  5.3548387096774194
 N7840A            | 2018 |  5.7096774193548387
 N7840A            | 2019 |  5.0645161290322581
 N7841A            | 2017 |  5.1612903225806452
 N7841A            | 2018 |  5.6774193548387097
 N7841A            | 2019 |  5.2258064516129032
 N7842A            | 2017 |  5.8387096774193548
 N7842A            | 2018 |  5.4838709677419355
 N7842A            | 2019 |  5.4838709677419355
 N7843A            | 2016 |  5.0322580645161290
 N7843A            | 2017 |  5.3548387096774194
 N7844A            | 2016 |  5.4516129032258065
 N7844A            | 2017 |  5.6333333333333333
 N7844A            | 2018 |  6.2000000000000000
 N7844A            | 2019 |  5.7241379310344828
 N7845A            | 2018 |  6.0000000000000000
 N7845A            | 2019 |  5.4516129032258065
 N7846A            | 2017 |  5.8666666666666667
 N7846A            | 2018 |  5.3870967741935484
 N7846A            | 2019 |  5.7741935483870968
 N7847A            | 2017 |  6.1000000000000000
 N7847A            | 2018 |  5.6333333333333333
 N7847A            | 2019 |  5.0967741935483871
 N7848A            | 2017 |  5.6428571428571429
 N7848A            | 2018 |  5.4516129032258065
 N7848A            | 2019 |  5.3333333333333333
 N7849A            | 2017 |  5.5161290322580645
 N7849A            | 2019 |  5.5806451612903226
 N784SK            | 2018 |  5.3666666666666667
 N784SW            | 2016 |  5.2258064516129032
 N784SW            | 2018 |  6.0645161290322581
 N784SW            | 2019 |  5.8387096774193548
 N7850B            | 2017 |  5.3548387096774194
 N7850B            | 2018 |  5.4642857142857143
 N7850B            | 2019 |  5.7096774193548387
 N7851A            | 2017 |  5.7419354838709677
 N7851A            | 2018 |  5.0666666666666667
 N7852A            | 2018 |  5.3928571428571429
